"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Mascot: Mascot"	"# Peptides (by Search Engine): Mascot"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Reactome Pathways"	"WikiPathways"	"# Protein Pathway Groups"	"Abundance Ratio: (head) / (body)"	"Abundance Ratio: (mucus) / (body)"	"Abundance Ratio: (pharynx) / (body)"	"Abundance Ratio: (mucus) / (head)"	"Abundance Ratio: (pharynx) / (head)"	"Abundance Ratio: (pharynx) / (mucus)"	"Abundance Ratio Adj. P-Value: (head) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (body)"	"Abundance Ratio Adj. P-Value: (pharynx) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (mucus)"	"Abundances (Grouped): body"	"Abundances (Grouped): head"	"Abundances (Grouped): mucus"	"Abundances (Grouped): pharynx"	"Abundances (Grouped) CV [%]: body"	"Abundances (Grouped) CV [%]: head"	"Abundances (Grouped) CV [%]: mucus"	"Abundances (Grouped) CV [%]: pharynx"	"Found in Sample: [S2] F2: Sample, 2, body"	"Found in Sample: [S6] F6: Sample, 6, body"	"Found in Sample: [S10] F10: Sample, 10, body"	"Found in Sample: [S1] F1: Sample, 1, head"	"Found in Sample: [S5] F5: Sample, 5, head"	"Found in Sample: [S9] F9: Sample, 9, head"	"Found in Sample: [S4] F4: Sample, 4, mucus"	"Found in Sample: [S8] F8: Sample, 8, mucus"	"Found in Sample: [S12] F12: Sample, 12, mucus"	"Found in Sample: [S3] F3: Sample, 3, pharynx"	"Found in Sample: [S7] F7: Sample, 7, pharynx"	"Found in Sample: [S11] F11: Sample, 11, pharynx"	"# Protein Groups"	"Modifications"
"4524668022789514258"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN919_c0_g1_i16.p2"	"ONUN2_DN919_c0_g1~~ONUN2_DN919_c0_g1_i16.p2  ORF type:complete len:787 (-),score=116.49 ONUN2_DN919_c0_g1_i16:14810-17170(-)"	"0.000"	"15.241"	"8"	"5"	"18"	"5"	"786"	"90.5"	"5.47"	"150"	"5"	""	""	""	""	""	"ONUN2_DN919_c0_g1_i16.p2"	""	""	""	""	"0"	"5.085"	"6.524"	"1.530"	"1.283"	"0.301"	"0.234"	"0.146214065866537"	"0.12361232473359"	"1"	"0.999999999928841"	"0.326369658196902"	"0.210661940987376"	"1020733.06896156"	"5190877.08333333"	"6659692.92566935"	"1561277.58842644"	"19.95"	"23.39"	"65.95"	"2.97"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"High"	"1"	""
"-4566716792784469155"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5938_c0_g1_i1.p1"	"ONUN2_DN5938_c0_g1~~ONUN2_DN5938_c0_g1_i1.p1  ORF type:complete len:146 (-),score=23.14 ONUN2_DN5938_c0_g1_i1:100-537(-)"	"0.000"	"15.233"	"32"	"4"	"25"	"1"	"145"	"16.9"	"5.86"	"295"	"4"	""	""	""	""	""	"ONUN2_DN5938_c0_g1_i1.p1"	""	""	""	""	"0"	"0.939"	"1.280"	"1.729"	"1.363"	"1.842"	"1.351"	"0.98246699858505"	"0.999999999988851"	"1"	"0.999999999928841"	"0.946503442226051"	"0.999999999996024"	"8833271.57131208"	"8292931.5"	"11306873.1936505"	"15273862.7351571"	"54.76"	"21.72"	"65.86"	"45.40"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"1"	""
"-256505443854974598"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN17756_c0_g1_i7.p1"	"ONUN2_DN17756_c0_g1~~ONUN2_DN17756_c0_g1_i7.p1  ORF type:complete len:1038 (-),score=157.04 ONUN2_DN17756_c0_g1_i7:803-3916(-)"	"0.000"	"15.231"	"6"	"5"	"13"	"5"	"1037"	"115.7"	"7.62"	"80"	"5"	""	""	""	""	""	"ONUN2_DN17756_c0_g1_i7.p1"	""	""	""	""	"0"	"3.216"	"1.568"	"10.907"	"0.487"	"3.391"	"6.958"	"0.695471943932439"	"0.999999999988851"	""	"0.999999999928841"	""	""	"1316642.13817407"	"4234267.29166667"	"2063837.64471495"	"14360497.6942731"	"4.29"	"68.51"	"9.00"	""	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Peak Found"	"1"	""
"3170918401324896943"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1179_c0_g1_i4.p1"	"ONUN2_DN1179_c0_g1~~ONUN2_DN1179_c0_g1_i4.p1  ORF type:complete len:1232 (-),score=250.48 ONUN2_DN1179_c0_g1_i4:2343-6038(-)"	"0.000"	"15.211"	"6"	"6"	"9"	"6"	"1231"	"141.8"	"6.51"	"61"	"6"	""	""	""	""	""	"ONUN2_DN1179_c0_g1_i4.p1"	""	""	""	""	"0"	"2.900"	"1.141"	"1.298"	"0.394"	"0.448"	"1.138"	"0.396781075403056"	"0.999999999988851"	"1"	"0.410719951773758"	"0.999999999946628"	"0.999999999996024"	"27249833.0675863"	"79027602.3458273"	"31099115.112558"	"35379157.7049902"	"61.84"	"26.42"	"70.75"	"37.24"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"7976240054677397077"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN15953_c0_g1_i2.p1"	"ONUN2_DN15953_c0_g1~~ONUN2_DN15953_c0_g1_i2.p1  ORF type:complete len:425 (-),score=67.41 ONUN2_DN15953_c0_g1_i2:504-1778(-)"	"0.000"	"15.194"	"13"	"5"	"16"	"5"	"424"	"48.1"	"5.03"	"121"	"5"	""	""	""	""	""	"ONUN2_DN15953_c0_g1_i2.p1"	""	""	""	""	"0"	"18.321"	"1.216"	"5.442"	"0.066"	"0.297"	"4.476"	"0.102325354150559"	"0.999999999988851"	"1"	"0.0827359211220391"	"0.820257125620222"	"0.289339348241113"	"1216804.67898127"	"22293122.8592202"	"1479316.18001591"	"6622112.27523105"	"74.59"	"46.05"	"9.20"	"54.44"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"1"	""
"-3129962441514050479"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN8109_c0_g1_i2.p1"	"ONUN2_DN8109_c0_g1~~ONUN2_DN8109_c0_g1_i2.p1  ORF type:complete len:186 (-),score=37.92 ONUN2_DN8109_c0_g1_i2:380-937(-)"	"0.000"	"15.192"	"34"	"4"	"29"	"4"	"185"	"21.0"	"4.83"	"452"	"4"	""	""	""	""	""	"ONUN2_DN8109_c0_g1_i2.p1"	""	""	""	""	"0"	"0.933"	"0.010"	"0.779"	"0.010"	"0.836"	"100.000"	"0.999999999998446"	""	"1"	""	"0.999999999946628"	""	"9399563.2432065"	"8766491.61247426"	""	"7326533.00674614"	"34.14"	"70.74"	""	"31.20"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"7768620264723590873"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5549_c0_g1_i1.p1"	"ONUN2_DN5549_c0_g1~~ONUN2_DN5549_c0_g1_i1.p1  ORF type:complete len:113 (-),score=27.67 ONUN2_DN5549_c0_g1_i1:51-389(-)"	"0.000"	"15.192"	"42"	"4"	"27"	"4"	"112"	"12.8"	"4.74"	"329"	"4"	""	""	""	""	""	"ONUN2_DN5549_c0_g1_i1.p1"	""	""	""	""	"0"	"0.282"	"0.049"	"1.104"	"0.175"	"3.910"	"22.335"	"0.168403265425439"	"0.0100525221447528"	"1"	"0.0825935472200526"	"0.237916884026596"	"0.00968053268390318"	"45734285.5049768"	"12908937.8640445"	"2260014.2887983"	"50476896.1663311"	"19.26"	"36.57"	"76.47"	"14.85"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"-6839099884163005403"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN13869_c0_g4_i4.p1"	"ONUN2_DN13869_c0_g4~~ONUN2_DN13869_c0_g4_i4.p1  ORF type:5prime_partial len:207 (-),score=34.92 ONUN2_DN13869_c0_g4_i4:56-676(-)"	"0.000"	"15.176"	"17"	"3"	"34"	"1"	"206"	"23.7"	"5.86"	"269"	"3"	""	""	""	""	""	"ONUN2_DN13869_c0_g4_i4.p1"	""	""	""	""	"0"	"1.054"	"0.805"	"0.707"	"0.764"	"0.671"	"0.879"	""	""	""	"0.819192548331709"	"0.819245360499351"	"0.999999999996024"	"35525415.212674"	"37435996"	"28583512.9082431"	"25124759.9709052"	""	"38.90"	"53.95"	"50.55"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"1"	""
"-3144438875990413548"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN11454_c2_g1_i2.p1"	"ONUN2_DN11454_c2_g1~~ONUN2_DN11454_c2_g1_i2.p1  ORF type:internal len:119 (+),score=18.10 ONUN2_DN11454_c2_g1_i2:3-356(+)"	"0.000"	"15.150"	"41"	"4"	"24"	"1"	"118"	"13.9"	"7.03"	"136"	"4"	""	""	""	""	""	"ONUN2_DN11454_c2_g1_i2.p1"	""	""	""	""	"0"	"1.211"	"0.754"	"0.502"	"0.623"	"0.414"	"0.666"	"0.970049371090423"	""	"1"	""	"0.183692112174686"	""	"22087444.2123448"	"26757452.6334189"	"16660280.2676705"	"11088555.6572474"	"1.42"	"5.72"	""	"24.98"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"-5049815435221694606"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN16919_c0_g1_i1.p1"	"ONUN2_DN16919_c0_g1~~ONUN2_DN16919_c0_g1_i1.p1  ORF type:complete len:118 (-),score=29.18 ONUN2_DN16919_c0_g1_i1:157-510(-)"	"0.000"	"15.138"	"24"	"3"	"17"	"3"	"117"	"13.6"	"9.09"	"157"	"3"	""	""	""	""	""	"ONUN2_DN16919_c0_g1_i1.p1"	""	""	""	""	"0"	"2.610"	"0.010"	"1.304"	"0.010"	"0.500"	"100.000"	""	""	""	""	""	""	"6610516.80890349"	"17251810.25"	""	"8619567.78025693"	"58.24"	""	""	""	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"High"	"1"	"Acetyl [N-Term]"
"-2679077346812011190"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2052_c0_g3_i1.p1"	"ONUN2_DN2052_c0_g3~~ONUN2_DN2052_c0_g3_i1.p1  ORF type:complete len:109 (-),score=9.09 ONUN2_DN2052_c0_g3_i1:59-385(-)"	"0.000"	"15.133"	"51"	"4"	"17"	"1"	"108"	"12.5"	"4.84"	"200"	"4"	""	""	""	""	""	"ONUN2_DN2052_c0_g3_i1.p1"	""	""	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"-6150287244724744084"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2955_c0_g2_i1.p1"	"ONUN2_DN2955_c0_g2~~ONUN2_DN2955_c0_g2_i1.p1  ORF type:5prime_partial len:482 (-),score=64.52 ONUN2_DN2955_c0_g2_i1:39-1484(-)"	"0.000"	"15.117"	"10"	"4"	"7"	"4"	"481"	"54.7"	"9.00"	"95"	"4"	""	""	""	""	""	"ONUN2_DN2955_c0_g2_i1.p1"	""	""	""	""	"0"	""	"100.000"	""	"100.000"	""	"0.010"	""	""	""	""	""	""	""	""	"14848625.3754394"	""	""	""	"36.67"	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"6933231632731172351"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN14084_c0_g1_i1.p1"	"ONUN2_DN14084_c0_g1~~ONUN2_DN14084_c0_g1_i1.p1  ORF type:complete len:189 (-),score=44.85 ONUN2_DN14084_c0_g1_i1:183-749(-)"	"0.000"	"15.112"	"28"	"4"	"39"	"4"	"188"	"22.0"	"5.43"	"559"	"4"	""	""	""	""	""	"ONUN2_DN14084_c0_g1_i1.p1"	""	""	""	""	"0"	"9.069"	"0.969"	"2.395"	"0.107"	"0.264"	"2.471"	"0.0673264211894528"	"0.999999999988851"	"1"	"0.0306921674633812"	"0.24080521381385"	"0.327343936621594"	"3273943.7348806"	"29691301.9531612"	"3173422.26523748"	"7840785.28683891"	"6.50"	"34.73"	"14.35"	"63.74"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"-6616811191313696827"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1149_c0_g1_i10.p1"	"ONUN2_DN1149_c0_g1~~ONUN2_DN1149_c0_g1_i10.p1  ORF type:complete len:1196 (-),score=253.68 ONUN2_DN1149_c0_g1_i10:799-4386(-)"	"0.000"	"15.105"	"7"	"6"	"10"	"6"	"1195"	"127.6"	"4.97"	"43"	"6"	""	""	""	""	""	"ONUN2_DN1149_c0_g1_i10.p1"	""	""	""	""	"0"	"0.283"	"0.459"	"1.194"	"1.620"	"4.212"	"2.600"	"0.695471943932439"	"0.999999999988851"	"1"	"0.999999999928841"	"0.824375842683189"	"0.921472702069196"	"5158578.44643155"	"1462435.69498151"	"2368851.96313388"	"6159708.81896876"	"82.47"	"24.45"	"76.16"	"26.57"	"Not Found"	"High"	"High"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"-2851656394917692251"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1125_c0_g1_i2.p1"	"ONUN2_DN1125_c0_g1~~ONUN2_DN1125_c0_g1_i2.p1  ORF type:complete len:610 (-),score=119.37 ONUN2_DN1125_c0_g1_i2:293-2122(-)"	"0.000"	"15.080"	"7"	"4"	"7"	"4"	"609"	"67.0"	"7.39"	"98"	"4"	""	""	""	""	""	"ONUN2_DN1125_c0_g1_i2.p1"	""	""	""	""	"0"	"6.575"	"5.378"	"2.335"	"0.818"	"0.355"	"0.434"	"0.607611870421653"	"0.999999999988851"	"1"	"0.999999999928841"	"0.999999999946628"	"0.999999999996024"	"1314564.30229958"	"8643707.33319435"	"7069268.22482146"	"3069772.59074936"	"127.28"	"10.13"	"40.21"	"7.13"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"1"	""
"2183819135745517526"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN24016_c0_g1_i1.p1"	"ONUN2_DN24016_c0_g1~~ONUN2_DN24016_c0_g1_i1.p1  ORF type:complete len:192 (-),score=60.88 ONUN2_DN24016_c0_g1_i1:408-983(-)"	"0.000"	"15.071"	"20"	"4"	"11"	"4"	"191"	"21.9"	"6.10"	"159"	"4"	""	""	""	""	""	"ONUN2_DN24016_c0_g1_i1.p1"	""	""	""	""	"0"	"0.010"	"0.023"	"0.215"	"100.000"	"100.000"	"9.291"	""	""	""	""	""	""	"36787190.908902"	""	"850956.115299591"	"7906149.85309129"	""	""	""	"128.00"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"High"	"1"	""
"-1776854519078479681"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN13937_c1_g2_i1.p1"	"ONUN2_DN13937_c1_g2~~ONUN2_DN13937_c1_g2_i1.p1  ORF type:complete len:132 (-),score=25.11 ONUN2_DN13937_c1_g2_i1:124-519(-)"	"0.000"	"15.064"	"28"	"3"	"19"	"3"	"131"	"14.8"	"5.57"	"105"	"3"	""	""	""	""	""	"ONUN2_DN13937_c1_g2_i1.p1"	""	""	""	""	"0"	"0.204"	"0.010"	"2.526"	"0.010"	"12.362"	"100.000"	""	""	""	""	""	""	"5390678.54088884"	"1101649.41666667"	""	"13618839.0115641"	"115.60"	""	""	""	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"1"	""
"-509556840026071488"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN11305_c0_g1_i1.p1"	"ONUN2_DN11305_c0_g1~~ONUN2_DN11305_c0_g1_i1.p1  ORF type:complete len:146 (-),score=13.95 ONUN2_DN11305_c0_g1_i1:291-728(-)"	"0.000"	"15.055"	"37"	"4"	"11"	"4"	"145"	"16.5"	"7.50"	"81"	"4"	""	""	""	""	""	"ONUN2_DN11305_c0_g1_i1.p1"	""	""	""	""	"0"	"3.463"	"0.572"	"2.052"	"0.165"	"0.592"	"3.589"	""	""	""	""	"0.999999999946628"	""	"2280683.67761538"	"7898271.39987045"	"1303581.08854671"	"4679105.25322217"	""	"38.88"	""	"39.79"	"Peak Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-1594170716693890151"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN3492_c0_g1_i1.p1"	"ONUN2_DN3492_c0_g1~~ONUN2_DN3492_c0_g1_i1.p1  ORF type:complete len:225 (-),score=34.80 ONUN2_DN3492_c0_g1_i1:521-1195(-)"	"0.000"	"15.054"	"21"	"4"	"34"	"4"	"224"	"25.4"	"7.06"	"304"	"4"	""	""	""	""	""	"ONUN2_DN3492_c0_g1_i1.p1"	""	""	""	""	"0"	"4.022"	"0.355"	"3.006"	"0.088"	"0.747"	"8.455"	"0.550459139527992"	"0.999999999988851"	"1"	"0.359765145377574"	"0.999999999946628"	"0.55382312129781"	"8038045.47129637"	"32327036"	"2857330.81204335"	"24158556.0206881"	"111.21"	"9.44"	"52.98"	"30.31"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"-889467289269219736"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN126940_c0_g1_i1.p1"	"ONUN2_DN126940_c0_g1~~ONUN2_DN126940_c0_g1_i1.p1  ORF type:complete len:221 (-),score=41.23 ONUN2_DN126940_c0_g1_i1:53-715(-)"	"0.000"	"15.047"	"17"	"3"	"23"	"3"	"220"	"25.5"	"4.60"	"336"	"3"	""	""	""	""	""	"ONUN2_DN126940_c0_g1_i1.p1"	""	""	""	""	"0"	"2.961"	"0.838"	"1.807"	"0.283"	"0.610"	"2.157"	"0.295350850240114"	""	"1"	""	"0.847127915249032"	""	"2572680.59912604"	"7616555.39912512"	"2154919.88618369"	"4648417.60907727"	"17.38"	"15.98"	""	"60.41"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"High"	"1"	""
"-3405150755517872055"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN11786_c0_g1_i2.p1"	"ONUN2_DN11786_c0_g1~~ONUN2_DN11786_c0_g1_i2.p1  ORF type:5prime_partial len:117 (-),score=21.74 ONUN2_DN11786_c0_g1_i2:181-531(-)"	"0.000"	"15.040"	"32"	"3"	"35"	"3"	"116"	"13.7"	"6.18"	"345"	"3"	""	""	""	""	""	"ONUN2_DN11786_c0_g1_i2.p1"	""	""	""	""	"0"	"0.010"	"0.010"	"0.411"	""	"100.000"	"100.000"	""	""	"1"	""	""	""	"39656195.5636735"	""	""	"16299508.5053778"	"36.86"	""	""	"76.15"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"1249824478463324042"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1641_c1_g1_i1.p1"	"ONUN2_DN1641_c1_g1~~ONUN2_DN1641_c1_g1_i1.p1  ORF type:complete len:504 (-),score=113.55 ONUN2_DN1641_c1_g1_i1:382-1893(-)"	"0.000"	"15.035"	"12"	"6"	"11"	"6"	"503"	"59.3"	"7.66"	"60"	"6"	""	""	""	""	""	"ONUN2_DN1641_c1_g1_i1.p1"	""	""	""	""	"0"	"1.782"	"3.299"	"1.938"	"1.852"	"1.088"	"0.587"	""	""	""	"0.999999999928841"	"0.999999999946628"	"0.999999999996024"	"1657089.98439497"	"2952606.23682631"	"5467230.17263703"	"3211902.28209835"	""	"81.70"	"46.16"	"72.71"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"5303237671204112244"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN6823_c0_g1_i19.p1"	"ONUN2_DN6823_c0_g1~~ONUN2_DN6823_c0_g1_i19.p1  ORF type:complete len:613 (-),score=86.66 ONUN2_DN6823_c0_g1_i19:270-2108(-)"	"0.000"	"15.030"	"10"	"5"	"12"	"5"	"612"	"69.7"	"9.26"	"67"	"5"	""	""	""	""	""	"ONUN2_DN6823_c0_g1_i19.p1"	""	""	""	""	"0"	"4.962"	"4.770"	"6.086"	"0.961"	"1.226"	"1.276"	""	""	""	"0.999999999928841"	""	""	"2415560.86593242"	"11987106.6851362"	"11521024.5022941"	"14701087.7690723"	""	"76.65"	"45.92"	""	"High"	"Peak Found"	"High"	"Not Found"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"1"	""
"-7135148146488635252"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1188_c0_g1_i4.p1"	"ONUN2_DN1188_c0_g1~~ONUN2_DN1188_c0_g1_i4.p1  ORF type:complete len:108 (-),score=13.10 ONUN2_DN1188_c0_g1_i4:311-634(-)"	"0.000"	"15.027"	"28"	"4"	"51"	"4"	"107"	"12.0"	"9.98"	"239"	"4"	""	""	""	""	""	"ONUN2_DN1188_c0_g1_i4.p1"	""	""	""	""	"0"	"0.184"	"0.012"	"0.668"	"0.066"	"3.626"	"54.926"	"0.0768862049231195"	""	"1"	""	"0.136721015030445"	""	"145386610.929575"	"26762044.6985511"	"1766834.43822388"	"97045803.8771234"	"34.58"	"9.50"	""	"21.37"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"1"	""
"-8973474744336997255"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN14901_c0_g1_i2.p1"	"ONUN2_DN14901_c0_g1~~ONUN2_DN14901_c0_g1_i2.p1  ORF type:5prime_partial len:108 (-),score=13.25 ONUN2_DN14901_c0_g1_i2:80-403(-)"	"0.000"	"15.017"	"43"	"4"	"65"	"2"	"107"	"12.7"	"8.76"	"521"	"4"	""	""	""	""	""	"ONUN2_DN14901_c0_g1_i2.p1"	""	""	""	""	"0"	"0.837"	"5.089"	"0.824"	"6.083"	"0.985"	"0.162"	"0.999999999998446"	"0.999999999988851"	"1"	"0.547829356276659"	"0.999999999946628"	"0.794799842111554"	"18227536.1220021"	"15249577.8391425"	"92757294.1831991"	"15017046.9974624"	"71.80"	"87.17"	"41.62"	"110.56"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-9172400850614185547"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN59314_c0_g1_i1.p1"	"ONUN2_DN59314_c0_g1~~ONUN2_DN59314_c0_g1_i1.p1  ORF type:complete len:166 (-),score=33.23 ONUN2_DN59314_c0_g1_i1:190-687(-)"	"0.000"	"15.013"	"24"	"4"	"35"	"4"	"165"	"19.0"	"7.37"	"349"	"4"	""	""	""	""	""	"ONUN2_DN59314_c0_g1_i1.p1"	""	""	""	""	"0"	"2.514"	"0.597"	"3.416"	"0.237"	"1.359"	"5.724"	"0.906189289812419"	"0.999999999988851"	"1"	"0.705167045953726"	"0.999999999946628"	"0.428027806728159"	"15925724.5522957"	"40030878.5541591"	"9505425.36374124"	"54406730.35669"	"86.94"	"39.77"	"94.60"	"32.98"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2774227251000336163"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN4165_c0_g1_i24.p1"	"ONUN2_DN4165_c0_g1~~ONUN2_DN4165_c0_g1_i24.p1  ORF type:5prime_partial len:150 (-),score=28.28 ONUN2_DN4165_c0_g1_i24:484-933(-)"	"0.000"	"15.013"	"26"	"4"	"34"	"4"	"149"	"17.4"	"7.49"	"340"	"4"	""	""	""	""	""	"ONUN2_DN4165_c0_g1_i24.p1"	""	""	""	""	"0"	"1.128"	"0.268"	"1.050"	"0.238"	"0.931"	"3.912"	"0.999999999998446"	"0.0182660579292943"	"1"	"0.0258090579097563"	"0.999999999946628"	"0.0218870788152968"	"16344706.0867012"	"18442623.0833333"	"4388456.9884274"	"17165475.1865487"	"38.98"	"7.28"	"28.11"	"28.29"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"4271381444477635880"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN72726_c0_g1_i1.p1"	"ONUN2_DN72726_c0_g1~~ONUN2_DN72726_c0_g1_i1.p1  ORF type:complete len:257 (-),score=39.09 ONUN2_DN72726_c0_g1_i1:79-849(-)"	"0.000"	"15.002"	"18"	"4"	"17"	"4"	"256"	"29.3"	"4.73"	"86"	"4"	""	""	""	""	""	"ONUN2_DN72726_c0_g1_i1.p1"	""	""	""	""	"0"	"2.615"	"4.201"	"1.177"	"1.606"	"0.450"	"0.280"	"0.614718678438298"	"0.508647714525336"	"1"	"0.999999999928841"	"0.653284706361487"	"0.339199677342465"	"2899050.95387808"	"7582066"	"12178607.8019712"	"3412670.43444944"	"41.61"	"45.57"	"76.37"	"38.54"	"High"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Peak Found"	"High"	"1"	""
